"","station_code","station_name","CityZH","Fenwei","Province","CityEN","designation","YRD","PRD","keyregion","GADM_ID_2","CityID","CityGADM","NAME_2","Lon","Lat","keyregion2018"
"1169","2379A","<U+91C7><U+8336><U+5267><U+56E2>","<U+629A><U+5DDE>",FALSE,"Jiangxi","Fuzhou","none",FALSE,FALSE,"none",176,218,176,"Fuzhou",116.3574,28.0005,NA
"1170","2380A","<U+533B><U+5B66><U+5206><U+9662>","<U+629A><U+5DDE>",FALSE,"Jiangxi","Fuzhou","none",FALSE,FALSE,"none",176,218,176,"Fuzhou",116.385,27.9647,NA
"1171","2381A","<U+767E><U+8349><U+56ED>","<U+4E0A><U+9976>",FALSE,"Jiangxi","Shangrao","none",FALSE,FALSE,"none",183,28,183,"Shangrao",118.0058,28.4569,NA
"1172","2382A","<U+5E02><U+76D1><U+6D4B><U+7AD9>","<U+4E0A><U+9976>",FALSE,"Jiangxi","Shangrao","none",FALSE,FALSE,"none",183,28,183,"Shangrao",117.973,28.4459,NA
"1173","2383A","<U+51E4><U+51F0><U+5149><U+5B66>","<U+4E0A><U+9976>",FALSE,"Jiangxi","Shangrao","none",FALSE,FALSE,"none",183,28,183,"Shangrao",117.9511,28.4622,NA
"1174","2384A","<U+5F00><U+53D1><U+533A><U+7BA1><U+59D4><U+4F1A>","<U+4E0A><U+9976>",FALSE,"Jiangxi","Shangrao","none",FALSE,FALSE,"none",183,28,183,"Shangrao",117.9033,28.4303,NA
"1175","2385A","<U+5E02><U+76D1><U+6D4B><U+7AD9>","<U+9E64><U+58C1>",FALSE,"Henan","Hebi","26+2",FALSE,FALSE,"none",115,350,115,"Hebi",114.17,35.9019,"2+26"
"1176","2386A","<U+5E02><U+4EA4><U+8B66><U+652F><U+961F>","<U+9E64><U+58C1>",FALSE,"Henan","Hebi","26+2",FALSE,FALSE,"none",115,350,115,"Hebi",114.2956,35.7511,"2+26"
"1177","2387A","<U+8FCE><U+5BBE><U+9986>","<U+9E64><U+58C1>",FALSE,"Henan","Hebi","26+2",FALSE,FALSE,"none",115,350,115,"Hebi",114.2878,35.7306,"2+26"
"1178","2388A","<U+79D1><U+6280><U+5B66><U+9662>","<U+65B0><U+4E61>",FALSE,"Henan","Xinxiang","26+2",FALSE,FALSE,"none",126,135,126,"Xinxiang",113.926,35.279,"2+26"
"1179","2389A","<U+73AF><U+4FDD><U+897F><U+9662>","<U+65B0><U+4E61>",FALSE,"Henan","Xinxiang","26+2",FALSE,FALSE,"none",126,135,126,"Xinxiang",113.836,35.31,"2+26"
"1180","2390A","<U+5F00><U+53D1><U+533A>","<U+65B0><U+4E61>",FALSE,"Henan","Xinxiang","26+2",FALSE,FALSE,"none",126,135,126,"Xinxiang",113.884,35.272,"2+26"
"1181","2391A","<U+73AF><U+4FDD><U+4E1C><U+9662>","<U+65B0><U+4E61>",FALSE,"Henan","Xinxiang","26+2",FALSE,FALSE,"none",126,135,126,"Xinxiang",113.883,35.303,"2+26"
"1182","2392A","<U+73AF><U+4FDD><U+5C40>","<U+6FEE><U+9633>",FALSE,"Henan","Puyang","26+2",FALSE,FALSE,"none",123,152,123,"Puyang",115.031,35.763,"2+26"
"1183","2393A","<U+7D2D><U+5929><U+5A01>","<U+6FEE><U+9633>",FALSE,"Henan","Puyang","26+2",FALSE,FALSE,"none",123,152,123,"Puyang",114.9906,35.767,"2+26"
"1184","2394A","<U+6CB9><U+7530><U+8FD0><U+8F93><U+516C><U+53F8>","<U+6FEE><U+9633>",FALSE,"Henan","Puyang","26+2",FALSE,FALSE,"none",123,152,123,"Puyang",115.0628,35.7672,"2+26"
"1185","2395A","<U+6CB9><U+7530><U+7269><U+63A2><U+516C><U+53F8>","<U+6FEE><U+9633>",FALSE,"Henan","Puyang","26+2",FALSE,FALSE,"none",123,152,123,"Puyang",115.0772,35.767,"2+26"
"1186","2396A","<U+76D1><U+6D4B><U+7AD9>","<U+8BB8><U+660C>",FALSE,"Henan","Xuchang","neighbor1",FALSE,FALSE,"none",128,321,128,"Xuchang",113.8331,34.0117,NA
"1187","2397A","<U+73AF><U+4FDD><U+5C40>","<U+8BB8><U+660C>",FALSE,"Henan","Xuchang","neighbor1",FALSE,FALSE,"none",128,321,128,"Xuchang",113.8208,34.0314,NA
"1188","2398A","<U+5F00><U+53D1><U+533A>","<U+8BB8><U+660C>",FALSE,"Henan","Xuchang","neighbor1",FALSE,FALSE,"none",128,321,128,"Xuchang",113.7906,33.9953,NA
"1189","2399A","<U+4E09><U+4E94><U+4E00><U+4E94><U+5DE5><U+5382>","<U+6F2F><U+6CB3>",FALSE,"Henan","Luohe","neighbor2",FALSE,FALSE,"none",119,197,119,"Luohe",114.056,33.567,NA
"1190","2400A","<U+6F2F><U+6CB3><U+5927><U+5B66>","<U+6F2F><U+6CB3>",FALSE,"Henan","Luohe","neighbor2",FALSE,FALSE,"none",119,197,119,"Luohe",114.005,33.568,NA
"1191","2401A","<U+6C34><U+5229><U+5C40>","<U+6F2F><U+6CB3>",FALSE,"Henan","Luohe","neighbor2",FALSE,FALSE,"none",119,197,119,"Luohe",114.014,33.581,NA
"1192","2402A","<U+5E7F><U+7535><U+5C40>","<U+6F2F><U+6CB3>",FALSE,"Henan","Luohe","neighbor2",FALSE,FALSE,"none",119,197,119,"Luohe",114.0322,33.5653,NA
"1193","2403A","<U+73AF><U+4FDD><U+5C40> ","<U+5357><U+9633>",FALSE,"Henan","Nanyang","neighbor2",FALSE,FALSE,"none",121,91,121,"Nanyang",112.5192,32.9917,NA
"1194","2404A","<U+74E6><U+623F><U+5E84>","<U+5357><U+9633>",FALSE,"Henan","Nanyang","neighbor2",FALSE,FALSE,"none",121,91,121,"Nanyang",112.5224,33.0122,NA
"1195","2405A","<U+6C49><U+753B><U+9986>","<U+5357><U+9633>",FALSE,"Henan","Nanyang","neighbor2",FALSE,FALSE,"none",121,91,121,"Nanyang",112.5003,32.9735,NA
"1196","2406A","<U+6C14><U+8C61><U+7AD9>","<U+5357><U+9633>",FALSE,"Henan","Nanyang","neighbor2",FALSE,FALSE,"none",121,91,121,"Nanyang",112.5573,33.027,NA
"1197","2407A","<U+7406><U+5DE5><U+5B66><U+9662>","<U+5357><U+9633>",FALSE,"Henan","Nanyang","neighbor2",FALSE,FALSE,"none",121,91,121,"Nanyang",112.55,32.9683,NA
"1198","2408A","<U+73AF><U+5883><U+76D1><U+6D4B><U+7AD9> ","<U+5546><U+4E18>",FALSE,"Henan","Shangqiu","neighbor1",FALSE,FALSE,"none",125,84,125,"Shangqiu",115.6697,34.4286,NA
"1199","2409A","<U+7CAE><U+98DF><U+5C40> ","<U+5546><U+4E18>",FALSE,"Henan","Shangqiu","neighbor1",FALSE,FALSE,"none",125,84,125,"Shangqiu",115.6558,34.429,NA
"1200","2410A","<U+7762><U+9633><U+533A><U+73AF><U+4FDD><U+5C40> ","<U+5546><U+4E18>",FALSE,"Henan","Shangqiu","neighbor1",FALSE,FALSE,"none",125,84,125,"Shangqiu",115.6386,34.407,NA
"1201","2411A","<U+7B2C><U+4E09><U+4EBA><U+6C11><U+533B><U+9662> ","<U+5546><U+4E18>",FALSE,"Henan","Shangqiu","neighbor1",FALSE,FALSE,"none",125,84,125,"Shangqiu",115.6578,34.402,NA
"1202","2420A","<U+5E02><U+4E00><U+7EB8><U+5382> ","<U+9A7B><U+9A6C><U+5E97>",FALSE,"Henan","Zhumadian","neighbor2",FALSE,FALSE,"none",131,319,131,"Zhumadian",114.018,32.965,NA
"1203","2421A","<U+5E02><U+5F69><U+5370><U+5382> ","<U+9A7B><U+9A6C><U+5E97>",FALSE,"Henan","Zhumadian","neighbor2",FALSE,FALSE,"none",131,319,131,"Zhumadian",114.0131,33.0069,NA
"1204","2422A","<U+5929><U+65B9><U+4E8C><U+5206><U+5382> ","<U+9A7B><U+9A6C><U+5E97>",FALSE,"Henan","Zhumadian","neighbor2",FALSE,FALSE,"none",131,319,131,"Zhumadian",113.996,32.996,NA
"1205","2423A","<U+6C88><U+5BB6><U+8425>","<U+9EC4><U+77F3>",FALSE,"Hubei","Huangshi","none",FALSE,FALSE,"none",135,318,135,"Huangshi",115.0625,30.2352,NA
"1206","2424A","<U+9648><U+5BB6><U+6E7E>","<U+9EC4><U+77F3>",FALSE,"Hubei","Huangshi","none",FALSE,FALSE,"none",135,318,135,"Huangshi",115.0767,30.2028,NA
"1207","2425A","<U+65B0><U+4E0B><U+9646>","<U+9EC4><U+77F3>",FALSE,"Hubei","Huangshi","none",FALSE,FALSE,"none",135,318,135,"Huangshi",114.9551,30.1765,NA
"1208","2426A","<U+94C1><U+5C71>","<U+9EC4><U+77F3>",FALSE,"Hubei","Huangshi","none",FALSE,FALSE,"none",135,318,135,"Huangshi",114.8949,30.2043,NA
"1209","2427A","<U+7ECF><U+6D4E><U+5F00><U+53D1><U+533A>","<U+9EC4><U+77F3>",FALSE,"Hubei","Huangshi","none",FALSE,FALSE,"none",135,318,135,"Huangshi",115.0264,30.2099,NA
"1210","2428A","<U+6B66><U+5F53><U+5C71>","<U+5341><U+5830>",FALSE,"Hubei","Shiyan","neighbor2",FALSE,FALSE,"none",140,101,140,"Shiyan",111.0419,32.395,NA
"1211","2429A","<U+6EE8><U+6CB3><U+65B0><U+6751>","<U+5341><U+5830>",FALSE,"Hubei","Shiyan","neighbor2",FALSE,FALSE,"none",140,101,140,"Shiyan",110.78,32.6494,NA
"1212","2430A","<U+5218><U+5BB6><U+6C9F>","<U+5341><U+5830>",FALSE,"Hubei","Shiyan","neighbor2",FALSE,FALSE,"none",140,101,140,"Shiyan",110.7258,32.6389,NA
"1213","2431A","<U+94C1><U+4E8C><U+5904>","<U+5341><U+5830>",FALSE,"Hubei","Shiyan","neighbor2",FALSE,FALSE,"none",140,101,140,"Shiyan",110.8839,32.5714,NA
"1214","2432A","<U+8944><U+57CE><U+8FD0><U+52A8><U+8DEF>","<U+8944><U+9633>",FALSE,"Hubei","Xiangyang",NA,NA,NA,NA,144,308,144,"Xiangfan",112.155,32.0197,NA
"1215","2433A","<U+6A0A><U+57CE><U+65B0><U+534E><U+8DEF>","<U+8944><U+9633>",FALSE,"Hubei","Xiangyang",NA,NA,NA,NA,144,308,144,"Xiangfan",112.1392,32.0564,NA
"1216","2434A","<U+9AD8><U+65B0><U+7BA1><U+59D4><U+4F1A>","<U+8944><U+9633>",FALSE,"Hubei","Xiangyang",NA,NA,NA,NA,144,308,144,"Xiangfan",112.1825,32.1142,NA
"1217","2435A","<U+8944><U+5DDE><U+822A><U+7A7A><U+8DEF>","<U+8944><U+9633>",FALSE,"Hubei","Xiangyang",NA,NA,NA,NA,144,308,144,"Xiangfan",112.2106,32.0903,NA
"1218","2436A","<U+5E02><U+653F><U+5E9C>","<U+9102><U+5DDE>",FALSE,"Hubei","Ezhou","neighbor2",FALSE,FALSE,"none",133,302,133,"Ezhou",114.8878,30.3944,NA
"1219","2437A","<U+8D75><U+5BB6><U+575D>","<U+9102><U+5DDE>",FALSE,"Hubei","Ezhou","neighbor2",FALSE,FALSE,"none",133,302,133,"Ezhou",114.8989,30.3714,NA
"1220","2438A","<U+51E1><U+53E3><U+5F00><U+53D1><U+533A>","<U+9102><U+5DDE>",FALSE,"Hubei","Ezhou","neighbor2",FALSE,FALSE,"none",133,302,133,"Ezhou",114.8131,30.4133,NA
"1221","2439A","<U+7AF9><U+56ED><U+5C0F><U+5B66>","<U+8346><U+95E8>",FALSE,"Hubei","Jingmen","neighbor2",FALSE,FALSE,"none",136,341,136,"Jingmen",112.2014,31.0483,NA
"1222","2440A","<U+6387><U+5200>","<U+8346><U+95E8>",FALSE,"Hubei","Jingmen","neighbor2",FALSE,FALSE,"none",136,341,136,"Jingmen",112.1969,30.9892,NA
"1223","2441A","<U+77F3><U+5316><U+4E00><U+5C0F>","<U+8346><U+95E8>",FALSE,"Hubei","Jingmen","neighbor2",FALSE,FALSE,"none",136,341,136,"Jingmen",112.2211,31.0386,NA
"1224","2442A","<U+5E02><U+653F><U+5E9C>","<U+8346><U+95E8>",FALSE,"Hubei","Jingmen","neighbor2",FALSE,FALSE,"none",136,341,136,"Jingmen",112.1931,31.0375,NA
"1225","2443A","<U+6587><U+5316><U+8DEF>","<U+5B5D><U+611F>",FALSE,"Hubei","Xiaogan","neighbor2",FALSE,FALSE,"none",147,104,147,"Xiaogan",113.9153,30.9285,NA
"1226","2444A","<U+4E1C><U+57CE><U+533A>","<U+5B5D><U+611F>",FALSE,"Hubei","Xiaogan","neighbor2",FALSE,FALSE,"none",147,104,147,"Xiaogan",113.942,30.9075,NA
"1227","2445A","<U+5927><U+6D32><U+5C9B>","<U+9EC4><U+5188>",FALSE,"Hubei","Huanggang","none",FALSE,FALSE,"none",133,316,133,"Ezhou",114.8857,30.4522,NA
"1228","2446A","<U+804C><U+5DE5><U+4E2D><U+5FC3>","<U+9EC4><U+5188>",FALSE,"Hubei","Huanggang","none",FALSE,FALSE,"none",133,316,133,"Ezhou",114.9028,30.4742,NA
"1229","2447A","<U+68EE><U+6797><U+516C><U+56ED>","<U+54B8><U+5B81>",FALSE,"Hubei","Xianning","none",FALSE,FALSE,"none",145,38,145,"Xianning",114.3036,29.8181,NA
"1230","2448A","<U+5E02><U+53D1><U+6539><U+59D4>","<U+54B8><U+5B81>",FALSE,"Hubei","Xianning","none",FALSE,FALSE,"none",145,38,145,"Xianning",114.3231,29.8211,NA
"1231","2449A","<U+54B8><U+5B89><U+533A><U+653F><U+5E9C>","<U+54B8><U+5B81>",FALSE,"Hubei","Xianning","none",FALSE,FALSE,"none",145,38,145,"Xianning",114.2894,29.8539,NA
"1232","2450A","<U+957F><U+6C5F><U+4EA7><U+4E1A><U+56ED>","<U+54B8><U+5B81>",FALSE,"Hubei","Xianning","none",FALSE,FALSE,"none",145,38,145,"Xianning",114.3372,29.8686,NA
"1233","2451A","<U+5E02><U+59D4><U+515A><U+6821>","<U+968F><U+5DDE>",FALSE,"Hubei","Suizhou",NA,NA,NA,NA,141,358,141,"Suizhou Shi",113.3583,31.7275,NA
"1234","2452A","<U+5E02><U+6797><U+4E1A><U+5C40>","<U+968F><U+5DDE>",FALSE,"Hubei","Suizhou",NA,NA,NA,NA,141,358,141,"Suizhou Shi",113.3833,31.6908,NA
"1235","2453A","<U+5E02><U+7ACB><U+4EA4><U+6865><U+6C34><U+5382>","<U+968F><U+5DDE>",FALSE,"Hubei","Suizhou",NA,NA,NA,NA,141,358,141,"Suizhou Shi",113.3983,31.7308,NA
"1236","2454A","<U+6E56><U+5317><U+6C11><U+9662>","<U+6069><U+65BD><U+5DDE>",FALSE,"Hubei","Enshi",NA,NA,NA,NA,132,193,132,"Enshi Tujia and Miao",109.5039,30.2989,NA
"1237","2455A","<U+5DDE><U+7535><U+529B><U+603B><U+516C><U+53F8>","<U+6069><U+65BD><U+5DDE>",FALSE,"Hubei","Enshi",NA,NA,NA,NA,132,193,132,"Enshi Tujia and Miao",109.4689,30.2819,NA
"1238","2456A","<U+539F>169<U+533B><U+9662>","<U+8861><U+9633>",FALSE,"Hunan","Hengyang","none",FALSE,FALSE,"none",152,266,152,"Hengyang",112.5328,26.9089,NA
"1239","2457A","<U+8861><U+9633><U+5316><U+5DE5><U+603B><U+5382>","<U+8861><U+9633>",FALSE,"Hunan","Hengyang","none",FALSE,FALSE,"none",152,266,152,"Hengyang",112.6194,26.9258,NA
"1240","2458A","<U+73E0><U+6656><U+533A><U+73AF><U+4FDD><U+5C40>","<U+8861><U+9633>",FALSE,"Hunan","Hengyang","none",FALSE,FALSE,"none",152,266,152,"Hengyang",112.6211,26.8956,NA
"1241","2459A","<U+5E02><U+59D4><U+515A><U+6821>","<U+8861><U+9633>",FALSE,"Hunan","Hengyang","none",FALSE,FALSE,"none",152,266,152,"Hengyang",112.6197,26.8733,NA
"1242","2460A","<U+5E02><U+76D1><U+6D4B><U+7AD9>","<U+8861><U+9633>",FALSE,"Hunan","Hengyang","none",FALSE,FALSE,"none",152,266,152,"Hengyang",112.6006,26.8919,NA
"1243","2461A","<U+771F><U+7A7A><U+673A><U+7535><U+516C><U+53F8>","<U+8861><U+9633>",FALSE,"Hunan","Hengyang","none",FALSE,FALSE,"none",152,266,152,"Hengyang",112.5664,26.9056,NA
"1244","2462A","<U+5E02><U+6C34><U+571F><U+6240>","<U+90B5><U+9633>",FALSE,"Hunan","Shaoyang","none",FALSE,FALSE,"none",155,291,155,"Shaoyang",111.5239,27.3033,NA
"1245","2463A","<U+5E02><U+4E00><U+4E2D>","<U+90B5><U+9633>",FALSE,"Hunan","Shaoyang","none",FALSE,FALSE,"none",155,291,155,"Shaoyang",111.4733,27.2317,NA
"1246","2464A","<U+5E02><U+5316><U+5DE5><U+5382>","<U+90B5><U+9633>",FALSE,"Hunan","Shaoyang","none",FALSE,FALSE,"none",155,291,155,"Shaoyang",111.4908,27.2582,NA
"1247","2465A","<U+5E02><U+7F50><U+5934><U+5382>","<U+90B5><U+9633>",FALSE,"Hunan","Shaoyang","none",FALSE,FALSE,"none",155,291,155,"Shaoyang",111.4503,27.2537,NA
"1248","2466A","<U+5E02><U+73AF><U+4FDD><U+5C40>","<U+90B5><U+9633>",FALSE,"Hunan","Shaoyang","none",FALSE,FALSE,"none",155,291,155,"Shaoyang",111.4328,27.2272,NA
"1249","2467A","<U+7518><U+6EAA><U+6E2F>","<U+76CA><U+9633>",FALSE,"Hunan","Yiyang","none",FALSE,FALSE,"none",158,243,158,"Yiyang",112.4067,28.6428,NA
"1250","2468A","<U+5E02><U+73AF><U+4FDD><U+5C40>","<U+76CA><U+9633>",FALSE,"Hunan","Yiyang","none",FALSE,FALSE,"none",158,243,158,"Yiyang",112.3458,28.5808,NA
"1251","2469A","<U+5E02><U+7279><U+6B8A><U+6559><U+80B2><U+5B66><U+6821>","<U+76CA><U+9633>",FALSE,"Hunan","Yiyang","none",FALSE,FALSE,"none",158,243,158,"Yiyang",112.3439,28.56,NA
"1252","2470A","<U+8D44><U+9633><U+533A><U+653F><U+52A1><U+4E2D><U+5FC3>","<U+76CA><U+9633>",FALSE,"Hunan","Yiyang","none",FALSE,FALSE,"none",158,243,158,"Yiyang",112.3347,28.6047,NA
"1253","2471A","<U+8D6B><U+5C71><U+73AF><U+4FDD><U+5206><U+5C40>","<U+76CA><U+9633>",FALSE,"Hunan","Yiyang","none",FALSE,FALSE,"none",158,243,158,"Yiyang",112.3744,28.5819,NA
"1254","2472A","<U+9A6C><U+5934><U+5CAD>","<U+90F4><U+5DDE>",FALSE,"Hunan","Chenzhou","none",FALSE,FALSE,"none",151,353,151,"Chenzhou",113.0073,25.9061,NA
"1255","2473A","<U+5E02><U+804C><U+4E2D>","<U+90F4><U+5DDE>",FALSE,"Hunan","Chenzhou","none",FALSE,FALSE,"none",151,353,151,"Chenzhou",113.0116,25.8226,NA
"1256","2474A","<U+5174><U+9686><U+6B65><U+884C><U+8857>","<U+90F4><U+5DDE>",FALSE,"Hunan","Chenzhou","none",FALSE,FALSE,"none",151,353,151,"Chenzhou",113.0119,25.8179,NA
"1257","2475A","<U+5E02><U+5BA1><U+8BA1><U+5C40>","<U+90F4><U+5DDE>",FALSE,"Hunan","Chenzhou","none",FALSE,FALSE,"none",151,353,151,"Chenzhou",113.0383,25.8071,NA
"1258","2476A","<U+5E02><U+73AF><U+4FDD><U+5C40>","<U+90F4><U+5DDE>",FALSE,"Hunan","Chenzhou","none",FALSE,FALSE,"none",151,353,151,"Chenzhou",113.0348,25.7759,NA
"1259","2477A","<U+96F6><U+9675><U+5357><U+6D25><U+6E21>","<U+6C38><U+5DDE>",FALSE,"Hunan","Yongzhou","none",FALSE,FALSE,"none",159,176,159,"Yongzhou",111.6217,26.2081,NA
"1260","2478A","<U+5E02><U+73AF><U+5883><U+76D1><U+6D4B><U+7AD9>","<U+6C38><U+5DDE>",FALSE,"Hunan","Yongzhou","none",FALSE,FALSE,"none",159,176,159,"Yongzhou",111.6156,26.4214,NA
"1261","2479A","<U+96F6><U+9675><U+533A><U+73AF><U+4FDD><U+5C40>","<U+6C38><U+5DDE>",FALSE,"Hunan","Yongzhou","none",FALSE,FALSE,"none",159,176,159,"Yongzhou",111.6236,26.2331,NA
"1262","2480A","<U+6C38><U+5DDE><U+5E02><U+73AF><U+4FDD><U+5C40>","<U+6C38><U+5DDE>",FALSE,"Hunan","Yongzhou","none",FALSE,FALSE,"none",159,176,159,"Yongzhou",111.5992,26.4364,NA
"1263","2481A","<U+51B7><U+6C34><U+6EE9><U+533A><U+73AF><U+4FDD><U+5C40>","<U+6C38><U+5DDE>",FALSE,"Hunan","Yongzhou","none",FALSE,FALSE,"none",159,176,159,"Yongzhou",111.5989,26.4519,NA
"1264","2482A","<U+6797><U+79D1><U+6240>","<U+6000><U+5316>",FALSE,"Hunan","Huaihua","none",FALSE,FALSE,"none",153,166,153,"Huaihua",109.9333,27.5733,NA
"1265","2483A","<U+6CB3><U+897F><U+5730><U+7A0E><U+5C40>","<U+6000><U+5316>",FALSE,"Hunan","Huaihua","none",FALSE,FALSE,"none",153,166,153,"Huaihua",109.9453,27.5444,NA
"1266","2484A","<U+5E02><U+56DB><U+533B><U+9662>","<U+6000><U+5316>",FALSE,"Hunan","Huaihua","none",FALSE,FALSE,"none",153,166,153,"Huaihua",109.9792,27.5342,NA
"1267","2485A","<U+76D1><U+6D4B><U+697C>","<U+6000><U+5316>",FALSE,"Hunan","Huaihua","none",FALSE,FALSE,"none",153,166,153,"Huaihua",109.9972,27.5578,NA
"1268","2486A","<U+5E02><U+59D4><U+515A><U+6821>","<U+6000><U+5316>",FALSE,"Hunan","Huaihua","none",FALSE,FALSE,"none",153,166,153,"Huaihua",110.0394,27.583,NA
"1269","2487A","<U+7535><U+89C6><U+53D1><U+5C04><U+53F0>","<U+5A04><U+5E95>",FALSE,"Hunan","Loudi","none",FALSE,FALSE,"none",154,3,154,"Loudi",111.9975,27.725,NA
"1270","2488A","<U+5E02><U+76D1><U+6D4B><U+7AD9>","<U+5A04><U+5E95>",FALSE,"Hunan","Loudi","none",FALSE,FALSE,"none",154,3,154,"Loudi",111.9975,27.725,NA
"1271","2489A","<U+5E02><U+59D4><U+515A><U+6821>","<U+5A04><U+5E95>",FALSE,"Hunan","Loudi","none",FALSE,FALSE,"none",154,3,154,"Loudi",112.0194,27.7314,NA
"1272","2490A","<U+6D9F><U+94A2>","<U+5A04><U+5E95>",FALSE,"Hunan","Loudi","none",FALSE,FALSE,"none",154,3,154,"Loudi",111.9561,27.7569,NA
"1273","2491A","<U+5E02><U+653F><U+5E9C>","<U+5A04><U+5E95>",FALSE,"Hunan","Loudi","none",FALSE,FALSE,"none",154,3,154,"Loudi",111.9892,27.7044,NA
"1274","2492A","<U+8DC3><U+8FDB><U+6C34><U+5E93>","<U+6E58><U+897F><U+5DDE>",FALSE,"Hunan","Xiangxi",NA,NA,NA,NA,157,203,157,"Xiangxi Tujia and Miao",109.6414,28.2558,NA
"1275","2493A","<U+5DDE><U+653F><U+5E9C>","<U+6E58><U+897F><U+5DDE>",FALSE,"Hunan","Xiangxi",NA,NA,NA,NA,157,203,157,"Xiangxi Tujia and Miao",109.7325,28.3169,NA
"1276","2494A","<U+5409><U+9996><U+5E02><U+8BA1><U+751F><U+5C40>","<U+6E58><U+897F><U+5DDE>",FALSE,"Hunan","Xiangxi",NA,NA,NA,NA,157,203,157,"Xiangxi Tujia and Miao",109.6958,28.2675,NA
"1277","2495A","<U+5E02><U+73AF><U+4FDD>","<U+68A7><U+5DDE>",FALSE,"Guangxi","Wuzhou","none",FALSE,FALSE,"none",76,162,76,"Wuzhou",111.2897,23.4792,NA
"1278","2496A","<U+4E91><U+76D6><U+5C0F><U+5B66>","<U+68A7><U+5DDE>",FALSE,"Guangxi","Wuzhou","none",FALSE,FALSE,"none",76,162,76,"Wuzhou",111.3178,23.475,NA
"1279","2497A","<U+9F99><U+5729>","<U+68A7><U+5DDE>",FALSE,"Guangxi","Wuzhou","none",FALSE,FALSE,"none",76,162,76,"Wuzhou",111.2353,23.415,NA
"1280","2498A","<U+9F99><U+65B0>","<U+68A7><U+5DDE>",FALSE,"Guangxi","Wuzhou","none",FALSE,FALSE,"none",76,162,76,"Wuzhou",111.26,23.4794,NA
"1281","2499A","<U+6C99><U+4E07>","<U+9632><U+57CE><U+6E2F>",FALSE,"Guangxi","Fangchenggang","none",FALSE,FALSE,"none",67,281,67,"Fangchenggang",108.3411,21.6158,NA
"1282","2500A","<U+9632><U+57CE><U+9547><U+653F><U+5E9C>","<U+9632><U+57CE><U+6E2F>",FALSE,"Guangxi","Fangchenggang","none",FALSE,FALSE,"none",67,281,67,"Fangchenggang",108.3511,21.7631,NA
"1283","2501A","<U+5927><U+6D77><U+82B1><U+56ED>","<U+9632><U+57CE><U+6E2F>",FALSE,"Guangxi","Fangchenggang","none",FALSE,FALSE,"none",67,281,67,"Fangchenggang",108.3506,21.6414,NA
"1284","2502A","<U+5E02><U+73AF><U+4FDD><U+7AD9>","<U+94A6><U+5DDE>",FALSE,"Guangxi","Qinzhou","none",FALSE,FALSE,"none",75,287,75,"Qinzhou",108.6236,21.9667,NA
"1285","2503A","<U+5E02><U+519C><U+79D1><U+9662>","<U+94A6><U+5DDE>",FALSE,"Guangxi","Qinzhou","none",FALSE,FALSE,"none",75,287,75,"Qinzhou",108.6553,21.9508,NA
"1286","2504A","<U+6E2F><U+533A><U+4E00><U+5C0F>","<U+94A6><U+5DDE>",FALSE,"Guangxi","Qinzhou","none",FALSE,FALSE,"none",75,287,75,"Qinzhou",108.5989,21.7431,NA
"1287","2505A","<U+5FB7><U+667A><U+9AD8><U+4E2D>","<U+8D35><U+6E2F>",FALSE,"Guangxi","Guigang","none",FALSE,FALSE,"none",68,269,68,"Guigang",109.5681,23.1478,NA
"1288","2506A","<U+6C5F><U+5357><U+5B50><U+7AD9> ","<U+8D35><U+6E2F>",FALSE,"Guangxi","Guigang","none",FALSE,FALSE,"none",68,269,68,"Guigang",109.6042,23.0672,NA
"1289","2507A","<U+8D35><U+57CE><U+5B50><U+7AD9>","<U+8D35><U+6E2F>",FALSE,"Guangxi","Guigang","none",FALSE,FALSE,"none",68,269,68,"Guigang",109.6014,23.0944,NA
"1290","2508A","<U+8377><U+57CE><U+5B50><U+7AD9>","<U+8D35><U+6E2F>",FALSE,"Guangxi","Guigang","none",FALSE,FALSE,"none",68,269,68,"Guigang",109.5683,23.1036,NA
"1291","2509A","<U+5BD2><U+5C71><U+6C34><U+5E93>","<U+7389><U+6797>",FALSE,"Guangxi","Yulin","none",FALSE,FALSE,"none",77,263,77,"Yulin",110.1106,22.7019,NA
"1292","2510A","<U+5E02><U+76D1><U+6D4B><U+7AD9>","<U+7389><U+6797>",FALSE,"Guangxi","Yulin","none",FALSE,FALSE,"none",77,263,77,"Yulin",110.1675,22.6411,NA
"1293","2511A","<U+5357><U+6C5F><U+4E00><U+4E2D>","<U+7389><U+6797>",FALSE,"Guangxi","Yulin","none",FALSE,FALSE,"none",77,263,77,"Yulin",110.1433,22.6164,NA
"1294","2512A","<U+5E02><U+76D1><U+6D4B><U+7AD9>","<U+767E><U+8272>",FALSE,"Guangxi","Baise","none",FALSE,FALSE,"none",64,257,64,"Baise",106.6103,23.9011,NA
"1295","2513A","<U+5E02><U+4E2D><U+5FC3><U+8840><U+7AD9>","<U+767E><U+8272>",FALSE,"Guangxi","Baise","none",FALSE,FALSE,"none",64,257,64,"Baise",106.6527,23.8844,NA
"1296","2514A","<U+73AF><U+4FDD><U+5C0F><U+533A>","<U+8D3A><U+5DDE>",FALSE,"Guangxi","Hezhou","none",FALSE,FALSE,"none",71,271,71,"Hezhou",111.5269,24.4175,NA
